Day,Prediction,Actual,Prev_Actual,Signal,Action,Portfolio Value
2965,312.16934,0.5216071,0.5216071,buy,hold,84.10361695451662
2966,312.16507,0.51732063,0.5216071,buy,hold,83.4124690944376
2967,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
2968,312.16507,0.5216071,0.51732063,buy,hold,84.10361695451662
2969,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
2970,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
2971,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
2972,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
2973,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
2974,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
2975,312.16507,0.51732063,0.5216071,buy,hold,83.4124690944376
2976,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
2977,312.16507,0.51303416,0.51732063,buy,hold,82.72132123435858
2978,312.16077,0.50874764,0.51303416,buy,hold,82.03016531230944
2979,312.1565,0.51303416,0.50874764,buy,hold,82.72132123435858
2980,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
2981,312.16077,0.50874764,0.51303416,buy,hold,82.03016531230944
2982,312.1565,0.50446117,0.50874764,buy,hold,81.33901745223042
2983,312.15222,0.50874764,0.50446117,buy,hold,82.03016531230944
2984,312.15222,0.50874764,0.50874764,buy,hold,82.03016531230944
2985,312.1565,0.5001747,0.50874764,buy,hold,80.64786959215138
2986,312.15222,0.50446117,0.5001747,buy,hold,81.33901745223042
2987,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
2988,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
2989,312.14792,0.50874764,0.50446117,buy,hold,82.03016531230944
2990,312.15222,0.50446117,0.50874764,buy,hold,81.33901745223042
2991,312.15222,0.50874764,0.50446117,buy,hold,82.03016531230944
2992,312.15222,0.50446117,0.50874764,buy,hold,81.33901745223042
2993,312.15222,0.51303416,0.50446117,buy,hold,82.72132123435858
2994,312.1565,0.51303416,0.51303416,buy,hold,82.72132123435858
2995,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
2996,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
2997,312.16077,0.51732063,0.51303416,buy,hold,83.4124690944376
2998,312.16077,0.51732063,0.51732063,buy,hold,83.4124690944376
2999,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3000,312.16507,0.51303416,0.51732063,buy,hold,82.72132123435858
3001,312.16077,0.51732063,0.51303416,buy,hold,83.4124690944376
3002,312.16077,0.51303416,0.51732063,buy,hold,82.72132123435858
3003,312.16077,0.51732063,0.51303416,buy,hold,83.4124690944376
3004,312.16077,0.51303416,0.51732063,buy,hold,82.72132123435858
3005,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
3006,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
3007,312.16077,0.51732063,0.51303416,buy,hold,83.4124690944376
3008,312.16077,0.51303416,0.51732063,buy,hold,82.72132123435858
3009,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
3010,312.16077,0.50874764,0.51303416,buy,hold,82.03016531230944
3011,312.16077,0.5001747,0.50874764,buy,hold,80.64786959215138
3012,312.15222,0.50446117,0.5001747,buy,hold,81.33901745223042
3013,312.15222,0.5001747,0.50446117,buy,hold,80.64786959215138
3014,312.14792,0.49588826,0.5001747,buy,hold,79.95672656925443
3015,312.14365,0.49588826,0.49588826,buy,hold,79.95672656925443
3016,312.14365,0.49588826,0.49588826,buy,hold,79.95672656925443
3017,312.13934,0.5001747,0.49588826,buy,hold,80.64786959215138
3018,312.14365,0.49588826,0.5001747,buy,hold,79.95672656925443
3019,312.14365,0.49588826,0.49588826,buy,hold,79.95672656925443
3020,312.13934,0.49588826,0.49588826,buy,hold,79.95672656925443
3021,312.13934,0.49588826,0.49588826,buy,hold,79.95672656925443
3022,312.14365,0.49588826,0.49588826,buy,hold,79.95672656925443
3023,312.14365,0.5001747,0.49588826,buy,hold,80.64786959215138
3024,312.14365,0.49588826,0.5001747,buy,hold,79.95672656925443
3025,312.14365,0.5001747,0.49588826,buy,hold,80.64786959215138
3026,312.14365,0.5001747,0.5001747,buy,hold,80.64786959215138
3027,312.14365,0.5001747,0.5001747,buy,hold,80.64786959215138
3028,312.14365,0.5001747,0.5001747,buy,hold,80.64786959215138
3029,312.14365,0.5001747,0.5001747,buy,hold,80.64786959215138
3030,312.14365,0.50446117,0.5001747,buy,hold,81.33901745223042
3031,312.14365,0.50446117,0.50446117,buy,hold,81.33901745223042
3032,312.15222,0.50446117,0.50446117,buy,hold,81.33901745223042
3033,312.15222,0.5001747,0.50446117,buy,hold,80.64786959215138
3034,312.14365,0.4916018,0.5001747,buy,hold,79.26558032156942
3035,312.13934,0.48731533,0.4916018,buy,hold,78.57443246149039
3036,312.13507,0.48731533,0.48731533,buy,hold,78.57443246149039
3037,312.13507,0.49588826,0.48731533,buy,hold,79.95672656925443
3038,312.13507,0.49588826,0.49588826,buy,hold,79.95672656925443
3039,312.13934,0.49588826,0.49588826,buy,hold,79.95672656925443
3040,312.14365,0.49588826,0.49588826,buy,hold,79.95672656925443
3041,312.13934,0.49588826,0.49588826,buy,hold,79.95672656925443
3042,312.14365,0.5001747,0.49588826,buy,hold,80.64786959215138
3043,312.14365,0.5001747,0.5001747,buy,hold,80.64786959215138
3044,312.14365,0.50874764,0.5001747,buy,hold,82.03016531230944
3045,312.15222,0.51732063,0.50874764,buy,hold,83.4124690944376
3046,312.1565,0.50874764,0.51732063,buy,hold,82.03016531230944
3047,312.1565,0.51303416,0.50874764,buy,hold,82.72132123435858
3048,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
3049,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
3050,312.16077,0.51732063,0.51303416,buy,hold,83.4124690944376
3051,312.16077,0.51732063,0.51732063,buy,hold,83.4124690944376
3052,312.16077,0.51303416,0.51732063,buy,hold,82.72132123435858
3053,312.16077,0.50874764,0.51303416,buy,hold,82.03016531230944
3054,312.1565,0.50874764,0.50874764,buy,hold,82.03016531230944
3055,312.1565,0.51303416,0.50874764,buy,hold,82.72132123435858
3056,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
3057,312.16077,0.50874764,0.51303416,buy,hold,82.03016531230944
3058,312.1565,0.51303416,0.50874764,buy,hold,82.72132123435858
3059,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
3060,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
3061,312.16077,0.51732063,0.51303416,buy,hold,83.4124690944376
3062,312.16077,0.51732063,0.51732063,buy,hold,83.4124690944376
3063,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3064,312.16507,0.51303416,0.51732063,buy,hold,82.72132123435858
3065,312.16077,0.51732063,0.51303416,buy,hold,83.4124690944376
3066,312.16077,0.5216071,0.51732063,buy,hold,84.10361695451662
3067,312.16507,0.51732063,0.5216071,buy,hold,83.4124690944376
3068,312.16507,0.5216071,0.51732063,buy,hold,84.10361695451662
3069,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3070,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3071,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3072,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3073,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3074,312.16507,0.51732063,0.5216071,buy,hold,83.4124690944376
3075,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3076,312.16077,0.5216071,0.51732063,buy,hold,84.10361695451662
3077,312.16934,0.5216071,0.5216071,buy,hold,84.10361695451662
3078,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3079,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3080,312.16934,0.5216071,0.5216071,buy,hold,84.10361695451662
3081,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3082,312.16934,0.51732063,0.5216071,buy,hold,83.4124690944376
3083,312.16507,0.5216071,0.51732063,buy,hold,84.10361695451662
3084,312.16507,0.51732063,0.5216071,buy,hold,83.4124690944376
3085,312.16077,0.51732063,0.51732063,buy,hold,83.4124690944376
3086,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3087,312.16507,0.5216071,0.51732063,buy,hold,84.10361695451662
3088,312.16507,0.52589357,0.5216071,buy,hold,84.79476481459567
3089,312.16934,0.5216071,0.52589357,buy,hold,84.10361695451662
3090,312.16934,0.52589357,0.5216071,buy,hold,84.79476481459567
3091,312.16934,0.52589357,0.52589357,buy,hold,84.79476481459567
3092,312.16934,0.52589357,0.52589357,buy,hold,84.79476481459567
3093,312.16934,0.52589357,0.52589357,buy,hold,84.79476481459567
3094,312.16934,0.53018004,0.52589357,buy,hold,85.48591267467468
3095,312.16934,0.5344665,0.53018004,buy,hold,86.17705892235968
3096,312.17792,0.5344665,0.5344665,buy,hold,86.17705892235968
3097,312.17792,0.5344665,0.5344665,buy,hold,86.17705892235968
3098,312.17792,0.53018004,0.5344665,buy,hold,85.48591267467468
3099,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3100,312.17365,0.53018004,0.53018004,buy,hold,85.48591267467468
3101,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3102,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3103,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3104,312.17365,0.53018004,0.53018004,buy,hold,85.48591267467468
3105,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3106,312.17792,0.52589357,0.53018004,buy,hold,84.79476481459567
3107,312.16934,0.53018004,0.52589357,buy,hold,85.48591267467468
3108,312.16934,0.53018004,0.53018004,buy,hold,85.48591267467468
3109,312.17792,0.538753,0.53018004,buy,hold,86.86821161962078
3110,312.18222,0.5344665,0.538753,buy,hold,86.17705892235968
3111,312.18222,0.538753,0.5344665,buy,hold,86.86821161962078
3112,312.1865,0.538753,0.538753,buy,hold,86.86821161962078
3113,312.1865,0.5344665,0.538753,buy,hold,86.17705892235968
3114,312.18222,0.5344665,0.5344665,buy,hold,86.17705892235968
3115,312.18222,0.5344665,0.5344665,buy,hold,86.17705892235968
3116,312.18222,0.5344665,0.5344665,buy,hold,86.17705892235968
3117,312.18222,0.5344665,0.5344665,buy,hold,86.17705892235968
3118,312.17792,0.5344665,0.5344665,buy,hold,86.17705892235968
3119,312.18222,0.5344665,0.5344665,buy,hold,86.17705892235968
3120,312.17792,0.53018004,0.5344665,buy,hold,85.48591267467468
3121,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3122,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3123,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3124,312.17792,0.52589357,0.53018004,buy,hold,84.79476481459567
3125,312.17365,0.52589357,0.52589357,buy,hold,84.79476481459567
3126,312.16934,0.52589357,0.52589357,buy,hold,84.79476481459567
3127,312.16934,0.52589357,0.52589357,buy,hold,84.79476481459567
3128,312.16934,0.52589357,0.52589357,buy,hold,84.79476481459567
3129,312.16934,0.52589357,0.52589357,buy,hold,84.79476481459567
3130,312.16934,0.53018004,0.52589357,buy,hold,85.48591267467468
3131,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3132,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3133,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3134,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3135,312.17792,0.52589357,0.53018004,buy,hold,84.79476481459567
3136,312.17365,0.53018004,0.52589357,buy,hold,85.48591267467468
3137,312.17365,0.53018004,0.53018004,buy,hold,85.48591267467468
3138,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3139,312.17365,0.53018004,0.53018004,buy,hold,85.48591267467468
3140,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3141,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3142,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3143,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3144,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3145,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3146,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3147,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3148,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3149,312.17365,0.53018004,0.53018004,buy,hold,85.48591267467468
3150,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3151,312.17365,0.5344665,0.53018004,buy,hold,86.17705892235968
3152,312.17792,0.5344665,0.5344665,buy,hold,86.17705892235968
3153,312.17792,0.5344665,0.5344665,buy,hold,86.17705892235968
3154,312.17792,0.538753,0.5344665,buy,hold,86.86821161962078
3155,312.18222,0.54303944,0.538753,buy,hold,87.55935464251775
3156,312.1865,0.54303944,0.54303944,buy,hold,87.55935464251775
3157,312.1865,0.5344665,0.54303944,buy,hold,86.17705892235968
3158,312.18222,0.5344665,0.5344665,buy,hold,86.17705892235968
3159,312.18222,0.53018004,0.5344665,buy,hold,85.48591267467468
3160,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3161,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3162,312.17792,0.56018525,0.53018004,buy,hold,90.32393479607569
3163,312.19937,0.5516123,0.56018525,buy,hold,88.94163746352363
3164,312.19507,0.5516123,0.5516123,buy,hold,88.94163746352363
3165,312.19507,0.5473259,0.5516123,buy,hold,88.25050089020274
3166,312.19507,0.5473259,0.5473259,buy,hold,88.25050089020274
3167,312.19507,0.5473259,0.5473259,buy,hold,88.25050089020274
3168,312.19507,0.5473259,0.5473259,buy,hold,88.25050089020274
3169,312.19507,0.54303944,0.5473259,buy,hold,87.55935464251775
3170,312.1908,0.538753,0.54303944,buy,hold,86.86821161962078
3171,312.1908,0.54303944,0.538753,buy,hold,87.55935464251775
3172,312.1865,0.54303944,0.54303944,buy,hold,87.55935464251775
3173,312.1908,0.54303944,0.54303944,buy,hold,87.55935464251775
3174,312.1908,0.538753,0.54303944,buy,hold,86.86821161962078
3175,312.1865,0.538753,0.538753,buy,hold,86.86821161962078
3176,312.1865,0.5344665,0.538753,buy,hold,86.17705892235968
3177,312.18222,0.5344665,0.5344665,buy,hold,86.17705892235968
3178,312.1865,0.538753,0.5344665,buy,hold,86.86821161962078
3179,312.1865,0.54303944,0.538753,buy,hold,87.55935464251775
3180,312.1865,0.54303944,0.54303944,buy,hold,87.55935464251775
3181,312.1865,0.538753,0.54303944,buy,hold,86.86821161962078
3182,312.1865,0.5344665,0.538753,buy,hold,86.17705892235968
3183,312.18222,0.5344665,0.5344665,buy,hold,86.17705892235968
3184,312.1865,0.538753,0.5344665,buy,hold,86.86821161962078
3185,312.18222,0.538753,0.538753,buy,hold,86.86821161962078
3186,312.1865,0.538753,0.538753,buy,hold,86.86821161962078
3187,312.1865,0.54303944,0.538753,buy,hold,87.55935464251775
3188,312.1865,0.54303944,0.54303944,buy,hold,87.55935464251775
3189,312.1865,0.538753,0.54303944,buy,hold,86.86821161962078
3190,312.1865,0.5344665,0.538753,buy,hold,86.17705892235968
3191,312.18222,0.5344665,0.5344665,buy,hold,86.17705892235968
3192,312.18222,0.53018004,0.5344665,buy,hold,85.48591267467468
3193,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
3194,312.17792,0.52589357,0.53018004,buy,hold,84.79476481459567
3195,312.17792,0.5216071,0.52589357,buy,hold,84.10361695451662
3196,312.16934,0.5216071,0.5216071,buy,hold,84.10361695451662
3197,312.16934,0.52589357,0.5216071,buy,hold,84.79476481459567
3198,312.16934,0.52589357,0.52589357,buy,hold,84.79476481459567
3199,312.16934,0.5216071,0.52589357,buy,hold,84.10361695451662
3200,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3201,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3202,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3203,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3204,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3205,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3206,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3207,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3208,312.16507,0.52589357,0.5216071,buy,hold,84.79476481459567
3209,312.16934,0.52589357,0.52589357,buy,hold,84.79476481459567
3210,312.16934,0.52589357,0.52589357,buy,hold,84.79476481459567
3211,312.16934,0.52589357,0.52589357,buy,hold,84.79476481459567
3212,312.16934,0.52589357,0.52589357,buy,hold,84.79476481459567
3213,312.16934,0.52589357,0.52589357,buy,hold,84.79476481459567
3214,312.16934,0.52589357,0.52589357,buy,hold,84.79476481459567
3215,312.16934,0.5216071,0.52589357,buy,hold,84.10361695451662
3216,312.16934,0.51732063,0.5216071,buy,hold,83.4124690944376
3217,312.16077,0.51732063,0.51732063,buy,hold,83.4124690944376
3218,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3219,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3220,312.16507,0.5216071,0.51732063,buy,hold,84.10361695451662
3221,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3222,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3223,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3224,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3225,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3226,312.16507,0.51732063,0.5216071,buy,hold,83.4124690944376
3227,312.16507,0.5216071,0.51732063,buy,hold,84.10361695451662
3228,312.16507,0.51732063,0.5216071,buy,hold,83.4124690944376
3229,312.16507,0.50874764,0.51732063,buy,hold,82.03016531230944
3230,312.16077,0.51303416,0.50874764,buy,hold,82.72132123435858
3231,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
3232,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
3233,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
3234,312.16077,0.51732063,0.51303416,buy,hold,83.4124690944376
3235,312.16077,0.51303416,0.51732063,buy,hold,82.72132123435858
3236,312.16077,0.51732063,0.51303416,buy,hold,83.4124690944376
3237,312.16077,0.51732063,0.51732063,buy,hold,83.4124690944376
3238,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3239,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3240,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3241,312.16507,0.5216071,0.51732063,buy,hold,84.10361695451662
3242,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
3243,312.16077,0.51732063,0.5216071,buy,hold,83.4124690944376
3244,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3245,312.16077,0.51732063,0.51732063,buy,hold,83.4124690944376
3246,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3247,312.16077,0.51732063,0.51732063,buy,hold,83.4124690944376
3248,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3249,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3250,312.16077,0.51732063,0.51732063,buy,hold,83.4124690944376
3251,312.16077,0.51732063,0.51732063,buy,hold,83.4124690944376
3252,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
3253,312.16507,0.51303416,0.51732063,buy,hold,82.72132123435858
3254,312.16077,0.51732063,0.51303416,buy,hold,83.4124690944376
3255,312.16077,0.51303416,0.51732063,buy,hold,82.72132123435858
3256,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
3257,312.16077,0.5001747,0.51303416,buy,hold,80.64786959215138
3258,312.15222,0.5001747,0.5001747,buy,hold,80.64786959215138
3259,312.14365,0.5001747,0.5001747,buy,hold,80.64786959215138
3260,312.14792,0.50446117,0.5001747,buy,hold,81.33901745223042
3261,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
3262,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
3263,312.14792,0.5001747,0.50446117,buy,hold,80.64786959215138
3264,312.14365,0.50446117,0.5001747,buy,hold,81.33901745223042
3265,312.14792,0.5001747,0.50446117,buy,hold,80.64786959215138
3266,312.14365,0.5001747,0.5001747,buy,hold,80.64786959215138
3267,312.14365,0.50446117,0.5001747,buy,hold,81.33901745223042
3268,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
3269,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
3270,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
3271,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
3272,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
3273,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
3274,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
3275,312.15222,0.50446117,0.50446117,buy,hold,81.33901745223042
3276,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
3277,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
3278,312.15222,0.5001747,0.50446117,buy,hold,80.64786959215138
3279,312.14365,0.50446117,0.5001747,buy,hold,81.33901745223042
3280,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
3281,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
3282,312.14792,0.50874764,0.50446117,buy,hold,82.03016531230944
3283,312.15222,0.50446117,0.50874764,buy,hold,81.33901745223042
3284,312.15222,0.50446117,0.50446117,buy,hold,81.33901745223042
3285,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
3286,312.15222,0.50446117,0.50446117,buy,hold,81.33901745223042
3287,312.15222,0.50874764,0.50446117,buy,hold,82.03016531230944
3288,312.15222,0.50446117,0.50874764,buy,hold,81.33901745223042
3289,312.15222,0.50446117,0.50446117,buy,hold,81.33901745223042
3290,312.15222,0.50446117,0.50446117,buy,hold,81.33901745223042
3291,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
3292,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
3293,312.14792,0.50874764,0.50446117,buy,hold,82.03016531230944
3294,312.15222,0.50874764,0.50874764,buy,hold,82.03016531230944
3295,312.15222,0.50874764,0.50874764,buy,hold,82.03016531230944
3296,312.1565,0.50874764,0.50874764,buy,hold,82.03016531230944
3297,312.1565,0.50446117,0.50874764,buy,hold,81.33901745223042
3298,312.15222,0.50446117,0.50446117,buy,hold,81.33901745223042
3299,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
3300,312.15222,0.50446117,0.50446117,buy,hold,81.33901745223042
3301,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
3302,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
3303,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
3304,312.15222,0.50446117,0.50446117,buy,hold,81.33901745223042
3305,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
3306,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
3307,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
3308,312.15222,0.50446117,0.50446117,buy,hold,81.33901745223042
3309,312.15222,0.5001747,0.50446117,buy,hold,80.64786959215138
3310,312.14365,0.5001747,0.5001747,buy,hold,80.64786959215138
3311,312.14365,0.5001747,0.5001747,buy,hold,80.64786959215138
3312,312.14365,0.5001747,0.5001747,buy,hold,80.64786959215138
3313,312.14365,0.5001747,0.5001747,buy,hold,80.64786959215138
3314,312.14365,0.5001747,0.5001747,buy,hold,80.64786959215138
3315,312.14365,0.5001747,0.5001747,buy,hold,80.64786959215138
3316,312.14365,0.5001747,0.5001747,buy,hold,80.64786959215138
3317,312.14365,0.4916018,0.5001747,buy,hold,79.26558032156942
3318,312.13934,0.4916018,0.4916018,buy,hold,79.26558032156942
3319,312.13934,0.4916018,0.4916018,buy,hold,79.26558032156942
3320,312.13934,0.4916018,0.4916018,buy,hold,79.26558032156942
3321,312.13507,0.49588826,0.4916018,buy,hold,79.95672656925443
3322,312.13934,0.50446117,0.49588826,buy,hold,81.33901745223042
3323,312.14365,0.50446117,0.50446117,buy,hold,81.33901745223042
3324,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
3325,312.14365,0.50446117,0.50446117,buy,hold,81.33901745223042
3326,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
3327,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
3328,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
3329,312.14792,0.50874764,0.50446117,buy,hold,82.03016531230944
3330,312.15222,0.50874764,0.50874764,buy,hold,82.03016531230944
3331,312.15222,0.50874764,0.50874764,buy,hold,82.03016531230944
3332,312.1565,0.50874764,0.50874764,buy,hold,82.03016531230944
3333,312.15222,0.50446117,0.50874764,buy,hold,81.33901745223042
3334,312.15222,0.50874764,0.50446117,buy,hold,82.03016531230944
3335,312.15222,0.50874764,0.50874764,buy,hold,82.03016531230944
3336,312.1565,0.50446117,0.50874764,buy,hold,81.33901745223042
3337,312.15222,0.50446117,0.50446117,buy,hold,81.33901745223042
3338,312.15222,0.50446117,0.50446117,buy,hold,81.33901745223042
3339,312.15222,0.50446117,0.50446117,buy,hold,81.33901745223042
3340,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
3341,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
3342,312.14792,0.50874764,0.50446117,buy,hold,82.03016531230944
3343,312.15222,0.50874764,0.50874764,buy,hold,82.03016531230944
3344,312.15222,0.50874764,0.50874764,buy,hold,82.03016531230944
3345,312.15222,0.50446117,0.50874764,buy,hold,81.33901745223042
3346,312.15222,0.50446117,0.50446117,buy,hold,81.33901745223042
3347,312.15222,0.50446117,0.50446117,buy,hold,81.33901745223042
3348,312.15222,0.50446117,0.50446117,buy,hold,81.33901745223042
3349,312.14792,0.50874764,0.50446117,buy,hold,82.03016531230944
3350,312.15222,0.50874764,0.50874764,buy,hold,82.03016531230944
3351,312.15222,0.50446117,0.50874764,buy,hold,81.33901745223042
3352,312.15222,0.50446117,0.50446117,buy,hold,81.33901745223042
3353,312.15222,0.50446117,0.50446117,buy,hold,81.33901745223042
3354,312.15222,0.50874764,0.50446117,buy,hold,82.03016531230944
3355,312.15222,0.50874764,0.50874764,buy,hold,82.03016531230944
3356,312.15222,0.50446117,0.50874764,buy,hold,81.33901745223042
3357,312.15222,0.50446117,0.50446117,buy,hold,81.33901745223042
3358,312.14792,0.50446117,0.50446117,buy,hold,81.33901745223042
3359,312.15222,0.50446117,0.50446117,buy,hold,81.33901745223042
3360,312.15222,0.5001747,0.50446117,buy,hold,80.64786959215138
3361,312.14365,0.5001747,0.5001747,buy,hold,80.64786959215138
3362,312.14365,0.5001747,0.5001747,buy,hold,80.64786959215138
3363,312.14792,0.5001747,0.5001747,buy,hold,80.64786959215138
3364,312.14365,0.5001747,0.5001747,buy,hold,80.64786959215138
3365,312.14365,0.5001747,0.5001747,buy,hold,80.64786959215138
3366,312.14365,0.5001747,0.5001747,buy,hold,80.64786959215138
3367,312.14365,0.5001747,0.5001747,buy,hold,80.64786959215138
3368,312.14365,0.5001747,0.5001747,buy,hold,80.64786959215138
3369,312.14365,0.5001747,0.5001747,buy,hold,80.64786959215138
3370,312.14365,0.5001747,0.5001747,buy,hold,80.64786959215138
3371,312.14365,0.5001747,0.5001747,buy,hold,80.64786959215138
3372,312.14365,0.5001747,0.5001747,buy,hold,80.64786959215138
3373,312.14365,0.5001747,0.5001747,buy,hold,80.64786959215138
3374,312.14365,0.5001747,0.5001747,buy,hold,80.64786959215138
3375,312.14792,0.50446117,0.5001747,buy,hold,81.33901745223042
