Date,High_Price,Low_Price,Avg_Price,Avg_Volume,Price_Change,Volume_Change,price_std,volume_std,Gu,Gl,Nus,Nls
1983-01-25,0.2148440033197403,0.1635040044784546,0.19598216613133748,170549120.0,-0.0256699919700622,-53603200,0.012048426893775756,63665166.73319715,0.2136565127023653,0.1416554248518888,50,12
1983-02-01,0.2148440033197403,0.1847099959850311,0.19821426570415496,156760426.66666666,-0.001115992665290888,135900800,0.008420233732434574,50724421.40099255,0.21500849028934943,0.139899234270028,50,12
1983-02-08,0.2148440033197403,0.1847099959850311,0.1982700655857722,135375893.33333334,-0.011719003319740212,67110400,0.008330169099677464,45017396.21679551,0.21468551742866854,0.18635779980091177,42,11
1983-02-15,0.2148440033197403,0.1847099959850311,0.19722839991251628,120849493.33333333,0.007253989577293396,11446400,0.007938845571056279,39865805.425555244,0.2228662792571197,0.1976044357217361,10,59
1983-02-23,0.2148440033197403,0.1785710006952285,0.19458703349033993,119410666.66666667,0.030691996216774015,-105952000,0.008998208307124476,41946624.04510773,0.22743165141750277,0.1531446371485011,10,64
1983-03-02,0.2087049931287765,0.1757809966802597,0.19062500049670536,128720106.66666667,0.0122759938240051,-83820800,0.00739250142922808,48976372.056279615,0.25318020582199097,0.13688353323294913,50,10
1983-03-09,0.2260040044784546,0.1757809966802597,0.19242926687002182,134271573.33333334,-0.03125,-88995200,0.010391483878238602,57552632.30419034,0.23954187254552495,0.14023921484541776,50,14
1983-03-16,0.2321429997682571,0.1757809966802597,0.1981956670681635,134997333.33333334,-0.0334820002317428,24931200,0.01578301773334829,57861901.39163,0.24592619538307184,0.13781260364280515,50,13
1983-03-23,0.2321429997682571,0.1757809966802597,0.20319936722517012,144118613.33333334,-0.04073700308799741,11648000,0.017972665724266583,63437273.956278674,0.25680850893259044,0.1436263101116567,46,12
1983-03-30,0.2460940033197403,0.1757809966802597,0.2117745667695999,142031680.0,-0.04073598980903631,32547200,0.02241641693606641,65631200.46776743,0.22996610552072522,0.12488803824147145,45,10
1983-04-07,0.2460940033197403,0.1757809966802597,0.21982886691888168,138415573.33333334,-0.0574779957532883,-11491200,0.019917557553572274,66644237.47879706,0.26116089969873424,0.14298170363281706,44,12
1983-04-14,0.2700890004634857,0.2008929997682571,0.23201259970664978,128732053.33333333,-0.0669639855623245,-17360000,0.017106963030837617,64212044.47762941,0.300703215689705,0.17093059162005095,56,10
1983-04-21,0.2700890004634857,0.2165179997682571,0.24068083415428798,110602240.0,-0.02901799976825717,150617600,0.01642453570934367,55162051.35958022,0.2901782006025314,0.15933454991698057,51,12
1983-04-28,0.280133992433548,0.2165179997682571,0.24856773316860198,101843093.33333333,-0.04241099953651431,24617600,0.01796548026969695,51388163.206171244,0.2787905337536287,0.17455733954097266,54,10
1983-05-05,0.280133992433548,0.2310270071029663,0.2537202666203181,101295040.0,-0.010602012276649475,17606400,0.013784257743048079,44074646.23769152,0.27815746498565486,0.16744967206907485,53,10
1983-05-12,0.280133992433548,0.2310270071029663,0.25368299931287763,107263893.33333333,-0.003348007798194913,-35571200,0.013915546989976307,43500736.235378295,0.27666389104522154,0.1774910363419174,53,15
1983-05-19,0.280133992433548,0.2092629969120025,0.2516554320851962,120492586.66666667,0.023437008261680603,-40275200,0.01764823477500565,68821502.36400275,0.28379205364684784,0.25094394175488155,10,62
1983-05-26,0.280133992433548,0.2064729928970337,0.24389879852533342,117502186.66666667,0.05859401822090149,35392000,0.022484896731111877,69703403.93558058,0.28983717316928864,0.2561694891797606,24,62
1983-06-03,0.280133992433548,0.1981029957532882,0.23456096400817236,119993066.66666667,0.0758929997682572,-3427200,0.024784412069070984,68498898.93561256,0.32572479217358385,0.2504116704678446,12,60
1983-06-10,0.264508992433548,0.1841520071029663,0.22150296568870545,139520640.0,0.06919598579406738,-79004800,0.022278926472636632,81480434.8810767,0.3257253855466843,0.23705344076855017,11,66
1983-06-17,0.2505579888820648,0.1517859995365142,0.20710563212633132,153955946.66666666,0.09486599266529083,-164281600,0.025275317267818082,91050946.76928551,0.3090398907661438,0.21706621050321775,12,64
1983-06-24,0.2377229928970337,0.1484380066394806,0.19202013264099754,163469973.33333334,0.08649499714374548,-83776000,0.026269668467813957,93942519.62873429,0.267357986768335,0.20598917116795712,17,66
1983-07-01,0.2198659926652908,0.1484380066394806,0.18032006671031317,151108906.66666666,0.07031199336051941,97619200,0.025703325123821535,83629292.17487727,0.27567019909620283,0.19938976109811193,10,64
1983-07-11,0.2120539993047714,0.1478790044784546,0.1701638340950012,150061333.33333334,0.061383992433548,54320000,0.023154391663987924,83938940.45129733,0.25680850893259044,0.175192828345328,11,63
1983-07-18,0.1975450068712234,0.1350450068712234,0.15926356762647625,153902186.66666666,0.059710010886192294,-11558400,0.01874061021804665,82546904.30511877,0.20528753585256984,0.18197538519116174,11,62
1983-07-25,0.1925220042467117,0.1350450068712234,0.15321813374757765,151518080.0,0.02287900447845459,-52908800,0.011650809900139758,72993463.2254735,0.1720072247596434,0.111248663376978,46,14
1983-08-01,0.1757809966802597,0.1350450068712234,0.15018616716066993,158720426.66666666,0.017298996448516818,-33868800,0.009756892332979024,80721485.80396216,0.18559163513267596,0.12250987985436079,12,44
1983-08-08,0.1757809966802597,0.1311379969120025,0.14784236749013263,161747413.33333334,0.008928999304771396,-125171200,0.010721940013725038,76381175.25393432,0.18609397271943076,0.11981109417503011,10,52
1983-08-15,0.1757809966802597,0.1082589998841285,0.14417786722381906,279215253.3333333,0.042410999536514296,-616492800,0.01419958233468022,499769049.8657401,0.17540523388297058,0.10928839113460903,51,10
1983-08-22,0.1757809966802597,0.1015629991889,0.1362538007398446,308073173.3333333,0.046875000000000014,-67536000,0.0205291065263548,495323428.7301949,0.1752989950983571,0.09945477368233001,51,12
1983-08-29,0.1757809966802597,0.0881699994206428,0.1289063009123007,334122133.3333333,0.051339007914066315,-378828800,0.02528727289916446,490849404.14551425,0.22545355974811995,0.1613244378090367,10,62
1983-09-06,0.1757809966802597,0.086496002972126,0.11871290057897564,358266346.6666667,0.0820309966802597,-37430400,0.023841610085951342,487688907.9187771,0.17015655508166377,0.11925246982432465,10,61
1983-09-13,0.1450890004634857,0.086496002972126,0.10907750080029167,353794560.0,0.0485490038990974,-55216000,0.02016902516381398,489188985.83593446,0.1785644786673507,0.13546863483624194,10,62
1983-09-20,0.1450890004634857,0.086496002972126,0.10176723400751747,343038080.0,0.04241100698709489,53244800,0.015375842930819453,493553430.217492,0.12240849701345577,0.07916986652889328,11,66
1983-09-27,0.1049109995365142,0.086496002972126,0.09659613370895383,244295146.66666666,0.011160999536514199,264992000,0.005729151969735076,114902306.54837938,0.11292149544161259,0.07827656122285526,14,59
1983-10-04,0.1049109995365142,0.0797989964485168,0.09378733336925503,266869120.0,0.013951003551483196,61331200,0.006168748663919798,211524617.8649343,0.10651185731288,0.07889749735435883,45,10
1983-10-11,0.1049109995365142,0.0797989964485168,0.0929874998827775,238186666.66666666,-0.00948599725961681,147750400,0.005768560968532155,214536922.75795636,0.10548427107862304,0.07966863694386508,43,11
1983-10-18,0.1049109995365142,0.0797989964485168,0.09252243340015408,197528426.66666666,-0.006137996912002508,287683200,0.005127809720609802,213022994.12832853,0.10999130881943808,0.0675970739090942,11,57
1983-10-25,0.1049109995365142,0.0797989964485168,0.09239223351081209,167697600.0,0.003348000347614302,116457600,0.004977541268464587,213859785.20645654,0.10857037061559145,0.07240049398886783,65,15
